Plate_ID,Row,Col,New_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,Locus,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,quivey_successful,quivey_essential,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
4,B,1,SMU_252,BsaI,Payload_2,Tag_8,Tag_125,SMu0229,24378761,SMU.252,VIMSS295064,1029464,Y,Y,N,?,1.81,14.00333,0.3289241872986104,8.80333,true,true,true,true,true,true,true,true,true,true
4,C,1,intergenic_61,BsaI,Payload_2,Tag_29,Tag_81,,,,,,Y,Y,,,1.832,14.00333,0.32960563524519737,8.75333,true,true,true,true,true,true,true,true,true,true
4,D,1,SMU_253,BsaI,Payload_1,Tag_17,Tag_38,,,,,,Y,Y,N,Y,1.124,10.75333,0.1696692415010844,8.52333,true,true,true,true,true,true,true,true,true,true
4,E,1,intergenic_62,BsaI,Payload_2,Tag_31,Tag_159,,,,,,Y,Y,,,1.831,13.00333,0.3040233937286545,9.10333,true,true,true,true,true,true,true,true,true,true
4,F,1,SMU_255,BsaI,Payload_2,Tag_129,Tag_155,SMu0231,24378763,SMU.255,VIMSS295066,1027847,Y,Y,Y,N,1.792,14.50333,0.2987728657350084,10.56333,true,true,true,true,true,true,true,true,true,true
4,G,1,SMU_256,BsaI,Payload_2,Tag_53,Tag_146,SMu0232,24378764,SMU.256,VIMSS295067,1029462,Y,Y,N,Y,1.775,13.25333,0.3246365098899706,9.39333,true,true,true,true,true,true,true,true,true,true
4,H,1,SMU_257,BsaI,Payload_2,Tag_31,Tag_36,SMu0233,24378765,SMU.257,VIMSS295068,1027846,Y,Y,Y,N,1.746,13.25333,0.3257370553720565,9.03333,true,true,true,true,true,true,true,true,true,true
4,A,2,SMU_258,BsaI,Payload_2,Tag_114,Tag_132,SMu0234,24378766,SMU.258,VIMSS295069,1027849,Y,Y,Y,N,1.824,13.00333,0.31385793742490864,9.12333,true,true,true,true,true,true,true,true,true,true
4,B,2,SMU_259,BsaI,Payload_2,Tag_22,Tag_102,SMu0235,24378767,SMU.259,VIMSS295070,1029465,Y,Y,N,?,1.849,14.00333,0.33057505074911986,9.13333,true,true,true,true,true,true,true,true,true,true
4,C,2,intergenic_63,BsaI,Payload_2,Tag_102,Tag_144,,,,,,Y,Y,,,1.833,13.25333,0.3233526203124356,9.30333,true,true,true,true,true,true,true,true,true,true
4,D,2,SMU_260,BsaI,Payload_2,Tag_71,Tag_116,SMu0236,24378768,SMU.260,VIMSS295071,1027848,Y,Y,Y,N,1.857,13.00333,0.32681375536014556,9.16333,true,true,true,true,true,true,true,true,true,true
4,E,2,intergenic_64,BsaI,Payload_2,Tag_99,Tag_162,,,,,,Y,Y,,,1.887,13.00333,0.33171680086181077,9.18333,true,true,true,true,true,true,true,true,true,true
4,F,2,SMU_261c,BsaI,Payload_1,Tag_59,Tag_80,SMu0237,24378769,SMU.261c,VIMSS295072,1027851,Y,Y,Y,N,1.796,13.75333,0.31178505256312317,8.18333,true,true,true,true,true,true,true,true,true,true
4,G,2,intergenic_65,BsaI,Payload_2,Tag_19,Tag_116,,,,,,Y,Y,,,1.873,12.75333,0.3458211279329892,8.40333,true,true,true,true,true,true,true,true,true,true
4,H,2,SMU_262,BsaI,Payload_2,Tag_6,Tag_57,SMu0238,24378770,SMU.262,VIMSS295073,1027850,Y,Y,N,?,1.75,12.00333,0.3152163922323754,7.33333,true,true,true,true,true,true,true,true,true,true
4,A,3,SMU_263,BsaI,Payload_2,Tag_21,Tag_43,SMu0239,24378771,SMU.263,VIMSS295074,1029469,Y,Y,N,Y,1.802,13.50333,0.3391048402567076,8.52333,true,true,true,true,true,true,true,true,true,true
4,B,3,SMU_264,BsaI,Payload_2,Tag_103,Tag_151,SMu0240,24378772,SMU.264,VIMSS295075,1027853,Y,Y,N,Y,1.862,13.75333,0.3195574191101078,9.33333,true,true,true,true,true,true,true,true,true,true
4,C,3,SMU_265,BsaI,Payload_2,Tag_169,Tag_181,SMu0241,24378773,SMU.265,VIMSS295076,1029467,Y,Y,N,Y,1.801,13.25333,0.33568102201168154,8.16333,true,true,true,true,true,true,true,true,true,true
4,D,3,intergenic_66,BsaI,Payload_2,Tag_4,Tag_13,,,,,,Y,Y,,,1.852,12.75333,0.32221429401656,8.94333,true,true,true,true,true,true,true,true,true,true
4,E,3,SMU_267c,BsaI,Payload_1,Tag_77,Tag_84,SMu0242,24378774,SMU.267c,VIMSS295077,1027852,Y,Y,Y,N,1.496,15.00333,0.29649507725676894,8.50333,true,true,true,true,true,true,true,true,true,true
4,F,3,SMU_268,BsaI,Payload_2,Tag_32,Tag_126,SMu0243,24378775,SMU.268,VIMSS295078,1027855,Y,Y,Y,N,1.751,13.25333,0.3500073771891903,7.32333,true,true,true,true,true,true,true,true,true,true
4,G,3,intergenic_67,BsaI,Payload_2,Tag_3,Tag_6,,,,,,Y,Y,,,1.841,12.25333,0.32716307200689654,8.42333,true,true,true,true,true,true,true,true,true,true
4,H,3,SMU_270,BsaI,Payload_2,Tag_23,Tag_171,SMu0244,24378776,SMU.270,VIMSS295079,1029474,Y,Y,N,?,1.77,14.00333,0.30773527492484565,8.52333,true,true,true,true,true,true,true,true,true,true
4,A,4,SMU_271,BsaI,Payload_2,Tag_24,Tag_86,SMu0245,24378777,SMU.271,VIMSS295080,1027854,Y,Y,Y,N,1.748,13.50333,0.32019288331823637,8.29333,true,true,true,true,true,true,true,true,true,true
4,B,4,SMU_272,BsaI,Payload_2,Tag_22,Tag_31,SMu0246,24378778,SMU.272,VIMSS295081,1027857,Y,Y,Y,N,1.861,14.25333,0.3105105962667907,9.01333,true,true,true,true,true,true,true,true,true,true
4,C,4,SMU_273,BsaI,Payload_2,Tag_43,Tag_47,SMu0247,24378779,SMU.273,VIMSS295082,1029478,Y,Y,Y,N,1.856,12.75333,0.32201056540326345,8.83333,true,true,true,true,true,true,true,true,true,true
4,D,4,SMU_274,BsaI,Payload_2,Tag_116,Tag_146,SMu0248,24378780,SMU.274,VIMSS295083,1027856,Y,Y,Y,N,1.829,12.50333,0.31470256989298573,8.59333,true,true,true,true,true,true,true,true,true,true
4,E,4,SMU_275,BsaI,Payload_2,Tag_38,Tag_125,SMu0249,24378781,SMU.275,VIMSS295084,1027859,Y,Y,Y,N,1.84,13.75333,0.3138001542455046,8.64333,true,true,true,true,true,true,true,true,true,true
4,F,4,SMU_276c,BsaI,Payload_1,Tag_20,Tag_94,SMu0250,24378782,SMU.276c,VIMSS295085,1029480,Y,Y,N,Y,1.778,13.75333,0.3233047519315,8.36333,true,true,true,true,true,true,true,true,true,true
4,G,4,SMU_277,BsaI,Payload_2,Tag_45,Tag_170,SMu0251,24378783,SMU.277,VIMSS295086,1027858,Y,Y,Y,N,1.554,12.50333,0.34257896297075185,7.19333,true,true,true,true,true,true,true,true,true,true
4,H,4,intergenic_68,BbsI,Payload_4,Tag_33,Tag_191,,,,,,Y,Y,,,1.796,13.00333,0.3088363420932416,8.85333,true,true,true,true,true,true,true,true,true,true
4,A,5,SMU_278,BsaI,Payload_2,Tag_110,Tag_150,SMu0252,24378784,SMU.278,VIMSS295087,1027861,Y,Y,Y,N,1.824,14.25333,0.3067902165135186,9.00333,true,true,true,true,true,true,true,true,true,true
4,B,5,intergenic_69,BsaI,Payload_2,Tag_13,Tag_55,,,,,,Y,Y,,,1.813,12.75333,0.3269275545396888,8.20333,true,true,true,true,true,true,true,true,true,true
4,C,5,SMU_279,BsaI,Payload_2,Tag_171,Tag_185,SMu0253,24378785,SMU.279,VIMSS295088,1029482,Y,Y,Y,N,1.836,14.00333,0.3118175537276683,8.85333,true,true,true,true,true,true,true,true,true,true
4,D,5,intergenic_70,BsaI,Payload_2,Tag_19,Tag_26,,,,,,Y,Y,,,1.813,14.00333,0.31675779371388946,8.86333,true,true,true,true,true,true,true,true,true,true
4,E,5,SMU_281,BsaI,Payload_2,Tag_57,Tag_125,SMu0254,24378786,SMU.281,VIMSS295089,1027860,Y,Y,Y,N,1.844,12.75333,0.3177189877789808,8.87333,true,true,true,true,true,true,true,true,true,true
4,F,5,intergenic_71,BsaI,Payload_2,Tag_24,Tag_76,,,,,,Y,Y,,,1.882,12.75333,0.32386832500546026,8.43333,true,true,true,true,true,true,true,true,true,true
4,G,5,SMU_283,BsaI,Payload_2,Tag_85,Tag_102,SMu0255,24378787,SMU.283,VIMSS295090,1027864,Y,Y,Y,N,1.821,13.25333,0.32234815649847337,8.63333,true,true,true,true,true,true,true,true,true,true
4,H,5,SMU_284,BsaI,Payload_2,Tag_161,Tag_182,SMu0256,24378788,SMU.284,VIMSS295091,1029408,Y,Y,N,?,1.616,14.50333,0.28498102431213834,8.63333,true,true,true,true,true,true,true,true,true,true
4,A,6,SMU_285,BsaI,Payload_2,Tag_49,Tag_106,SMu0257,24378789,SMU.285,VIMSS295092,1027863,Y,Y,Y,N,1.832,14.75333,0.3054408456855844,9.13333,true,true,true,true,true,true,true,true,true,true
4,B,6,intergenic_72,BsaI,Payload_2,Tag_21,Tag_164,,,,,,Y,Y,,,1.855,13.25333,0.3177346292876744,7.72333,true,true,true,true,true,true,true,true,true,true
4,C,6,SMU_286,BsaI,Payload_2,Tag_32,Tag_150,SMu0258,24378790,SMU.286,VIMSS295093,1027866,Y,Y,Y,N,1.868,11.50306,0.343680927253258,7.01333,true,true,true,true,true,true,true,true,true,true
4,D,6,SMU_287,BsaI,Payload_2,Tag_12,Tag_167,SMu0259,24378791,SMU.287,VIMSS295094,1029481,Y,Y,Y,N,1.793,13.00333,0.3185777169351829,7.56333,true,true,true,true,true,true,true,true,true,true
4,E,6,intergenic_73,BsaI,Payload_2,Tag_68,Tag_87,,,,,,Y,Y,,,1.695,12.25333,0.3267612413912724,7.45333,true,true,true,true,true,true,true,true,true,true
4,F,6,SMU_289,BsaI,Payload_2,Tag_79,Tag_130,SMu0260,24378792,SMU.289,VIMSS295095,1027865,Y,Y,Y,N,1.816,13.75333,0.30954365298969044,8.64333,true,true,true,true,true,true,true,true,true,true
4,G,6,intergenic_74,BsaI,Payload_2,Tag_113,Tag_117,,,,,,Y,Y,,,1.855,13.00333,0.318559652578398,8.35333,true,true,true,true,true,true,true,true,true,true
4,H,6,SMU_290,BsaI,Payload_2,Tag_157,Tag_191,SMu0261,24378793,SMU.290,VIMSS295096,1027868,Y,Y,Y,N,1.585,14.00333,0.2925776767987226,8.16333,true,true,true,true,true,true,true,true,true,true
4,A,7,intergenic_75,BsaI,Payload_2,Tag_76,Tag_182,,,,,,Y,Y,,,1.704,13.00333,0.31470152663605266,7.84333,true,true,true,true,true,true,true,true,true,true
4,B,7,SMU_291,BsaI,Payload_2,Tag_15,Tag_55,SMu0262,24378794,SMU.291,VIMSS295097,1029437,N,N,N,Y,0.103,6.75333,2.2195214484446685e-14,1.00333,false,false,false,false,false,false,false,false,false,false
4,C,7,intergenic_76,BsaI,Payload_2,Tag_38,Tag_182,,,,,,Y,Y,,,1.9,14.25333,0.30472751472126147,10.42333,true,true,true,true,true,true,true,true,true,true
4,D,7,SMU_292,BsaI,Payload_2,Tag_19,Tag_50,SMu0263,24378795,SMU.292,VIMSS295098,1027867,Y,Y,N,Y,1.884,12.75333,0.3109315972995508,8.79333,true,true,true,true,true,true,true,true,true,true
4,E,7,SMU_293,BsaI,Payload_2,Tag_40,Tag_136,SMu0264,24378796,SMU.293,VIMSS295099,1027869,Y,Y,N,Y,1.835,13.50333,0.32079704630818706,8.70333,true,true,true,true,true,true,true,true,true,true
4,F,7,SMU_294,BsaI,Payload_2,Tag_25,Tag_73,SMu0265,24378797,SMU.294,VIMSS295100,1029370,Y,Y,N,Y,1.872,13.00333,0.30646372411274236,9.01333,true,true,true,true,true,true,true,true,true,true
4,G,7,SMU_295,BsaI,Payload_2,Tag_60,Tag_132,SMu0266,24378798,SMU.295,VIMSS295101,1029390,Y,Y,Y,N,1.914,13.25333,0.3214280824870519,9.32333,true,true,true,true,true,true,true,true,true,true
4,H,7,SMU_296,BsaI,Payload_2,Tag_7,Tag_129,SMu0267,24378799,SMU.296,VIMSS295102,1027871,Y,Y,Y,N,1.779,14.00333,0.3121159885439069,8.81333,true,true,true,true,true,true,true,true,true,true
4,A,8,SMU_297,BsaI,Payload_2,Tag_59,Tag_83,SMu0268,24378800,SMU.297,VIMSS295103,1029369,N,N,N,Y,0.1,10.75333,2.326244076136737e-21,1.00333,false,false,false,true,false,false,false,false,false,false
4,B,8,SMU_298,BsaI,Payload_2,Tag_42,Tag_134,SMu0269,24378801,SMU.298,VIMSS295104,1027870,Y,Y,Y,N,1.856,14.50333,0.30797196232050905,9.30333,true,true,true,true,true,true,true,true,true,true
4,C,8,SMU_299c,BsaI,Payload_1,Tag_47,Tag_104,SMu0270,24378802,SMU.299c,VIMSS295105,1027873,Y,Y,N,?,1.845,13.25333,0.3105205052079494,8.77333,true,true,true,true,true,true,true,true,true,true
4,D,8,intergenic_77,BsaI,Payload_2,Tag_9,Tag_166,,,,,,Y,Y,,,1.859,13.00333,0.31519690499306663,9.09333,true,true,true,true,true,true,true,true,true,true
4,E,8,SMU_300,BsaI,Payload_2,Tag_123,Tag_190,SMu0271,24378803,SMU.300,VIMSS295106,1029435,Y,Y,Y,N,1.836,12.75333,0.3059480692692105,9.09333,true,true,true,true,true,true,true,true,true,true
4,F,8,SMU_301,BsmBI/Esp3I,Payload_6,Tag_133,Tag_144,SMu0272,24378804,SMU.301,VIMSS295107,1027872,Y,Y,N,?,1.829,12.75333,0.31749197517744976,8.85333,true,true,true,true,true,true,true,true,true,true
4,G,8,intergenic_78,BsmBI/Esp3I,Payload_6,Tag_4,Tag_90,,,,,,Y,Y,,,1.868,13.50333,0.31955006322158797,9.02333,true,true,true,true,true,true,true,true,true,true
4,H,8,SMU_302,BsaI,Payload_2,Tag_73,Tag_176,SMu0273,24378805,SMU.302,VIMSS295108,1027875,Y,Y,N,?,1.817,14.25333,0.3109695118974482,9.27333,true,true,true,true,true,true,true,true,true,true
4,A,9,SMU_303,BsaI,Payload_2,Tag_115,Tag_143,SMu0274,24378806,SMU.303,VIMSS295109,1029450,Y,Y,N,?,1.72,13.75333,0.3026372124871721,8.51333,true,true,true,true,true,true,true,true,true,true
4,B,9,SMU_304,BsaI,Payload_2,Tag_138,Tag_148,SMu0275,24378807,SMU.304,VIMSS295110,1027874,Y,Y,Y,N,1.63,14.00333,0.2798579972224924,8.40333,true,true,true,true,true,true,true,true,true,true
4,C,9,SMU_305,BsaI,Payload_2,Tag_122,Tag_165,SMu0276,24378808,SMU.305,VIMSS295111,1027877,Y,Y,Y,N,1.833,13.75333,0.3097686174456782,9.24333,true,true,true,true,true,true,true,true,true,true
4,D,9,intergenic_79,BsaI,Payload_2,Tag_1,Tag_11,,,,,,N,N,,,0.111,3.50333,3.6841778509783093e-28,1.00333,false,false,false,false,false,false,false,false,false,false
4,E,9,SMU_307,BsaI,Payload_2,Tag_47,Tag_155,SMu0277,24378809,SMU.307,VIMSS295112,1029442,N,N,N,Y,0.126,3.50333,1.5245837753610463e-18,1.00333,false,false,false,false,false,false,false,false,false,false
4,F,9,SMU_308,BsaI,Payload_2,Tag_24,Tag_115,SMu0278,24378810,SMU.308,VIMSS295113,1027876,Y,Y,Y,N,1.815,13.25333,0.30983754108263284,9.27333,true,true,true,true,true,true,true,true,true,true
4,G,9,SMU_309,BbsI,Payload_4,Tag_107,Tag_176,SMu0279,24378811,SMU.309,VIMSS295114,1027879,Y,Y,N,Y,1.842,14.25333,0.32216846903838237,9.26333,true,true,true,true,true,true,true,true,true,true
4,H,9,SMU_310,BbsI,Payload_4,Tag_89,Tag_143,SMu0280,24378812,SMU.310,VIMSS295115,1029445,Y,Y,Y,N,1.834,14.25333,0.33035220913314056,9.50333,true,true,true,true,true,true,true,true,true,true
4,A,10,SMU_311,BsaI,Payload_2,Tag_99,Tag_140,SMu0281,24378813,SMU.311,VIMSS295116,1028201,Y,Y,Y,N,1.848,13.50333,0.303826231325423,9.15333,true,true,true,true,true,true,true,true,true,true
4,B,10,SMU_312,BsaI,Payload_2,Tag_77,Tag_78,SMu0282,24378814,SMU.312,VIMSS295117,1027880,Y,Y,Y,N,1.875,13.75333,0.3081612715176467,9.26333,true,true,true,true,true,true,true,true,true,true
4,C,10,SMU_313,BsaI,Payload_2,Tag_62,Tag_67,SMu0283,24378815,SMU.313,VIMSS295118,1029420,Y,Y,Y,N,1.845,14.00333,0.3151050191781216,8.83333,true,true,true,true,true,true,true,true,true,true
4,D,10,intergenic_80,BsaI,Payload_2,Tag_129,Tag_168,,,,,,Y,Y,,,1.833,13.50333,0.3218674384724096,8.70333,true,true,true,true,true,true,true,true,true,true
4,E,10,SMU_314,BsaI,Payload_2,Tag_26,Tag_27,SMu0284,24378816,SMU.314,VIMSS295119,1027878,Y,Y,N,Y,1.755,13.50333,0.32322669533722836,8.43333,true,true,true,true,true,true,true,true,true,true
4,F,10,intergenic_81,BsaI,Payload_2,Tag_6,Tag_132,,,,,,N,N,,,0.13,15.25333,2.7279716361177534e-20,1.00333,false,false,false,true,false,false,false,false,false,false
4,G,10,SMU_317,BsaI,Payload_2,Tag_63,Tag_159,SMu0285,24378817,SMU.317,VIMSS295120,1027882,N,N,Y,N,0.115,6.50333,1.132189101630666e-21,1.00333,false,false,false,false,false,false,false,false,false,false
4,H,10,intergenic_82,BsaI,Payload_2,Tag_33,Tag_95,,,,,,Y,Y,,,1.855,13.75333,0.3287195845890244,9.02333,true,true,true,true,true,true,true,true,true,true
4,A,11,SMU_318,BsmBI/Esp3I,Payload_6,Tag_110,Tag_185,SMu0286,24378818,SMU.318,VIMSS295121,1029449,Y,Y,N,?,1.857,14.50333,0.3243770148919891,9.05333,true,true,true,true,true,true,true,true,true,true
4,B,11,intergenic_83,BsaI,Payload_2,Tag_53,Tag_99,,,,,,Y,Y,,,1.881,14.75333,0.3020951967623422,9.16333,true,true,true,true,true,true,true,true,true,true
4,C,11,SMU_320,BbsI,Payload_4,Tag_111,Tag_132,SMu0287,24378819,SMU.320,VIMSS295122,1027881,Y,Y,N,Y,1.878,13.25333,0.3087144258115737,9.25333,true,true,true,true,true,true,true,true,true,true
4,D,11,SMU_321,BsmBI/Esp3I,Payload_6,Tag_3,Tag_97,SMu0288,24378820,SMU.321,VIMSS295123,1027884,Y,Y,Y,N,1.865,14.50333,0.3118972850382291,9.05333,true,true,true,true,true,true,true,true,true,true
4,E,11,SMU_322c,BsaI,Payload_1,Tag_32,Tag_183,SMu0289,24378821,SMU.322c,VIMSS295124,1029376,Y,N,Y,N,1.61,23.50306,0.2876548967908481,18.15333,true,false,true,true,true,true,false,true,true,true
4,F,11,SMU_323,BsaI,Payload_1,Tag_18,Tag_183,,,,,,N,N,N,Y,0.12,3.50333,3.764846515962624e-14,1.00333,false,false,false,false,false,false,false,false,false,false
4,G,11,intergenic_84,BsaI,Payload_2,Tag_30,Tag_101,,,,,,Y,Y,,,1.42,17.75333,0.23203045542348677,8.56333,true,true,true,true,true,true,true,true,true,true
4,H,11,SMU_325,BbsI,Payload_4,Tag_120,Tag_165,SMu0291,24378823,SMU.325,VIMSS295126,1027886,Y,Y,Y,N,1.601,15.25333,0.26090046926406485,8.60333,true,true,true,true,true,true,true,true,true,true
4,A,12,SMU_326,BsaI,Payload_2,Tag_86,Tag_161,SMu0292,24378824,SMU.326,VIMSS295127,1029391,Y,Y,Y,N,1.882,14.25333,0.29996307580002246,9.76333,true,true,true,true,true,true,true,true,true,true
4,B,12,SMU_327,BsaI,Payload_2,Tag_100,Tag_145,SMu0293,24378825,SMU.327,VIMSS295128,1027885,Y,Y,Y,N,1.851,14.75333,0.3231535466412918,9.23333,true,true,true,true,true,true,true,true,true,true
4,C,12,SMU_328,BsaI,Payload_2,Tag_82,Tag_170,SMu0294,24378826,SMU.328,VIMSS295129,1027888,Y,Y,Y,N,1.857,13.50333,0.3108914720407294,9.21333,true,true,true,true,true,true,true,true,true,true
4,D,12,SMU_329,BsaI,Payload_2,Tag_115,Tag_153,SMu0295,24378827,SMU.329,VIMSS295130,1029444,Y,Y,Y,N,1.873,13.50333,0.3106089326277961,8.91333,true,true,true,true,true,true,true,true,true,true
4,E,12,intergenic_85,BsaI,Payload_2,Tag_16,Tag_191,,,,,,Y,Y,,,1.846,14.50333,0.30894728752517553,9.29333,true,true,true,true,true,true,true,true,true,true
4,F,12,SMU_330,BsaI,Payload_2,Tag_97,Tag_127,SMu0296,24378828,SMU.330,VIMSS295131,1027887,Y,Y,N,Y,1.862,13.50333,0.30746068462923226,9.05333,true,true,true,true,true,true,true,true,true,true
4,G,12,SMU_331,BsaI,Payload_2,Tag_51,Tag_143,SMu0297,24378829,SMU.331,VIMSS295132,1027890,Y,Y,Y,N,1.863,14.00333,0.306563785472417,9.55333,true,true,true,true,true,true,true,true,true,true
4,H,12,SMU_332,BsaI,Payload_2,Tag_58,Tag_176,SMu0298,24378830,SMU.332,VIMSS295133,1029534,Y,Y,Y,N,1.853,14.50333,0.31251572999881283,9.25333,true,true,true,true,true,true,true,true,true,true
5,A,1,SMU_333,BsaI,Payload_2,Tag_65,Tag_140,SMu0299,24378831,SMU.333,VIMSS295134,1027889,Y,Y,N,?,1.531,14.50306,0.3520311562402435,8.34306,true,true,true,true,true,true,true,true,true,true
5,B,1,SMU_334,BsaI,Payload_2,Tag_40,Tag_91,SMu0300,24378832,SMU.334,VIMSS295135,1027892,Y,Y,N,?,1.422,14.00306,0.32850369139573454,8.45306,true,true,true,true,true,true,true,true,true,true
5,C,1,intergenic_86,BsaI,Payload_2,Tag_33,Tag_133,,,,,,Y,Y,,,1.463,14.75306,0.33490436137757573,8.49306,true,true,true,true,true,true,true,true,true,true
5,D,1,SMU_335,BsaI,Payload_2,Tag_146,Tag_185,SMu0301,24378833,SMU.335,VIMSS295136,1029354,Y,Y,N,?,1.522,14.00306,0.3130103507506972,8.64306,true,true,true,true,true,true,true,true,true,true
5,E,1,SMU_336,BbsI,Payload_4,Tag_37,Tag_178,SMu0302,24378834,SMU.336,VIMSS295137,1027891,N,N,N,?,0.097,15.25306,2.1430981118623872e-16,1.00306,false,false,false,true,false,false,false,false,false,false
5,F,1,SMU_337,BsaI,Payload_2,Tag_49,Tag_129,SMu0303,24378835,SMU.337,VIMSS295138,1027894,Y,Y,N,?,1.334,15.25306,0.23821756060159888,8.37306,true,true,true,true,true,true,true,true,true,true
5,G,1,SMU_338,BsaI,Payload_2,Tag_7,Tag_134,SMu0304,24378836,SMU.338,VIMSS295139,1029418,Y,Y,N,?,1.372,24.00306,0.2525255663660828,8.11306,true,true,true,true,true,true,true,true,true,true
5,H,1,SMU_339,BsaI,Payload_2,Tag_1,Tag_154,SMu0305,24378837,SMU.339,VIMSS295140,1027893,Y,Y,Y,N,1.456,14.25306,0.3052301446448046,8.13306,true,true,true,true,true,true,true,true,true,true
5,A,2,intergenic_87,BsaI,Payload_2,Tag_38,Tag_168,,,,,,Y,Y,,,1.235,10.75306,0.3237795755401683,6.32306,true,true,true,true,true,true,true,true,true,true
5,B,2,SMU_340,BsaI,Payload_2,Tag_24,Tag_93,SMu0306,24378838,SMU.340,VIMSS295141,1027896,N,N,N,Y,0.1,2.75306,4.850420820392537e-16,1.00306,false,false,false,false,false,false,false,false,false,false
5,C,2,SMU_341,BsaI,Payload_2,Tag_29,Tag_130,SMu0307,24378839,SMU.341,VIMSS295142,1029424,Y,Y,Y,N,1.683,14.50306,0.3280036616611477,9.65306,true,true,true,true,true,true,true,true,true,true
5,D,2,SMU_342,BsmBI/Esp3I,Payload_6,Tag_40,Tag_134,SMu0308,24378840,SMU.342,VIMSS295143,1027895,Y,Y,Y,N,1.514,14.75306,0.27227914202883696,9.36306,true,true,true,true,true,true,true,true,true,true
5,E,2,intergenic_88,BsaI,Payload_2,Tag_47,Tag_98,,,,,,Y,Y,,,1.703,14.00306,0.3495687819142925,9.52306,true,true,true,true,true,true,true,true,true,true
5,F,2,SMU_343,BsaI,Payload_2,Tag_5,Tag_191,SMu0309,24378841,SMU.343,VIMSS295144,1027898,Y,Y,Y,N,1.673,13.25306,0.32673602943364954,9.55306,true,true,true,true,true,true,true,true,true,true
5,G,2,SMU_344,BsaI,Payload_2,Tag_67,Tag_125,SMu0310,24378842,SMU.344,VIMSS295145,1029372,Y,Y,Y,N,1.78,14.75306,0.3422485694834976,9.50306,true,true,true,true,true,true,true,true,true,true
5,H,2,SMU_345c,BsaI,Payload_1,Tag_96,Tag_133,SMu0311,24378843,SMU.345c,VIMSS295146,1027897,Y,Y,Y,N,1.545,13.50306,0.33347515036814046,8.34306,true,true,true,true,true,true,true,true,true,true
5,A,3,SMU_346,BsaI,Payload_2,Tag_153,Tag_161,SMu0312,24378844,SMU.346,VIMSS295147,1027900,Y,Y,N,?,1.383,12.00306,0.2890626693474949,7.84306,true,true,true,true,true,true,true,true,true,true
5,B,3,SMU_348,BsaI,Payload_2,Tag_92,Tag_115,SMu0313,24378845,SMU.348,VIMSS295148,1029371,Y,Y,Y,N,1.226,10.00333,0.33245181025334536,8.04306,true,true,true,true,true,true,true,true,true,true
5,C,3,SMU_349,BsaI,Payload_2,Tag_83,Tag_86,SMu0314,24378846,SMU.349,VIMSS295149,1027899,Y,Y,Y,N,1.429,15.25306,0.2942629849346794,8.68306,true,true,true,true,true,true,true,true,true,true
5,D,3,SMU_350,BsaI,Payload_2,Tag_78,Tag_132,SMu0315,24378847,SMU.350,VIMSS295150,1027901,Y,Y,Y,N,1.194,9.75306,0.3173721854606323,7.83306,true,true,true,true,true,true,true,true,true,true
5,E,3,SMU_351,BsaI,Payload_2,Tag_45,Tag_135,SMu0316,24378848,SMU.351,VIMSS295151,1027903,Y,Y,Y,N,1.334,18.00306,0.2556226827824871,9.60306,true,true,true,true,true,true,true,true,true,true
5,F,3,SMU_352,BsaI,Payload_2,Tag_107,Tag_137,SMu0317,24378849,SMU.352,VIMSS295152,1029440,N,N,Y,N,0.107,22.75306,8.43218816093079e-22,1.00306,false,false,false,true,false,false,false,false,false,false
5,G,3,SMU_353,BsaI,Payload_2,Tag_62,Tag_167,SMu0318,24378850,SMU.353,VIMSS295153,1029049,N,N,Y,N,0.103,13.50306,9.060438615254677e-17,1.00306,false,false,false,true,false,false,false,false,false,false
5,H,3,SMU_354,BsaI,Payload_2,Tag_42,Tag_66,SMu0319,24378851,SMU.354,VIMSS295154,1027905,Y,Y,Y,N,1.756,13.50306,0.3165327412895762,9.01306,true,true,true,true,true,true,true,true,true,true
5,A,4,SMU_355,BsaI,Payload_2,Tag_82,Tag_83,SMu0320,24378852,SMU.355,VIMSS295155,1029386,Y,Y,Y,N,1.448,14.50306,0.2915137722447744,8.34306,true,true,true,true,true,true,true,true,true,true
5,B,4,SMU_356,BbsI,Payload_4,Tag_73,Tag_153,SMu0321,24378853,SMU.356,VIMSS295156,1028620,Y,Y,N,?,1.828,13.25306,0.3617610301020775,8.87306,true,true,true,true,true,true,true,true,true,true
5,C,4,intergenic_89,BsaI,Payload_2,Tag_65,Tag_183,,,,,,N,N,,,1.461,22.75306,0.31854531256761387,18.06306,false,false,true,true,true,true,false,false,true,true
5,D,4,SMU_357,PaqCI,Payload_8,Tag_27,Tag_95,SMu0322,24378854,SMU.357,VIMSS295157,1027907,N,N,N,Y,0.098,2.75306,1.6555972279410219e-21,1.00306,false,false,false,false,false,false,false,false,false,false
5,E,4,SMU_358,BsaI,Payload_2,Tag_26,Tag_189,SMu0323,24378855,SMU.358,VIMSS295158,1029529,N,N,Y,N,1.545,23.00306,0.34311224147752695,18.19306,false,false,true,true,true,true,false,false,true,true
