Unnamed: 0,Plate_ID,Row,Col,New_ID,Golden_Gate_Enzyme,Payload_Name,PTag_1_ID,PTag_2_ID,Oralgen Gene ID,GI,Locus,VIMSS (MicrobesOnline #),GeneID,colony_growth,liquid_growth,quivey_successful,quivey_essential,RawMaxOD,TimeMaxOD,PredVMax,TimePredVMax,PassColony,PassLiquid,PassMaxOD,PassTimeMaxOD,PassVMax,PassTimeVMax,PassAll,Pass5,Pass4,Pass3
486,6,G,1,SMU_423,BsaI,Payload_2,Tag_113,Tag_122,386.0,24378916.0,SMU.423,VIMSS295219,1027944.0,Y,Y,Y,N,1.788,12.25333,0.379093803768321,8.11333,True,True,True,True,True,True,True,True,True,True
488,6,A,2,SMU_424,BsaI,Payload_2,Tag_111,Tag_141,387.0,24378917.0,SMU.424,VIMSS295220,1029575.0,?,Y,N,Y,1.798,12.75333,0.333066733943781,8.98333,False,True,True,True,True,True,False,True,True,True
489,6,B,2,SMU_426,BbsI,Payload_4,Tag_67,Tag_157,388.0,24378918.0,SMU.426,VIMSS295221,1028623.0,Y,Y,Y,N,1.72,11.75333,0.337997404579766,7.44333,True,True,True,True,True,True,True,True,True,True
490,6,C,2,SMU_427,BsaI,Payload_2,Tag_69,Tag_140,389.0,24378919.0,SMU.427,VIMSS295222,1027946.0,Y,Y,N,?,1.778,13.50333,0.320650015644481,8.45333,True,True,True,True,True,True,True,True,True,True
492,6,E,2,SMU_428,BbsI,Payload_4,Tag_140,Tag_145,390.0,24378920.0,SMU.428,VIMSS295223,1029578.0,Y,Y,Y,N,1.777,11.00333,0.339119012839926,6.72333,True,True,True,True,True,True,True,True,True,True
493,6,F,2,SMU_429c,BsaI,Payload_1,Tag_63,Tag_116,391.0,24378921.0,SMU.429c,VIMSS295224,1027945.0,Y,Y,Y,N,1.808,12.75333,0.341746180985201,8.89333,True,True,True,True,True,True,True,True,True,True
495,6,H,2,SMU_431,BbsI,Payload_4,Tag_145,Tag_176,392.0,24378922.0,SMU.431,VIMSS295225,1027948.0,Y,Y,N,Y,1.72,11.00333,0.353545518923036,7.05333,True,True,True,True,True,True,True,True,True,True
496,6,A,3,SMU_432,BbsI,Payload_4,Tag_140,Tag_180,393.0,24378923.0,SMU.432,VIMSS295226,1029576.0,Y,Y,Y,N,1.733,12.50333,0.355741027954166,7.63333,True,True,True,True,True,True,True,True,True,True
497,6,B,3,SMU_433,BsaI,Payload_2,Tag_121,Tag_184,394.0,24378924.0,SMU.433,VIMSS295227,1027947.0,Y,Y,Y,N,1.826,12.75333,0.333760317014216,8.68333,True,True,True,True,True,True,True,True,True,True
498,6,C,3,SMU_434,BbsI,Payload_4,Tag_99,Tag_112,395.0,24378925.0,SMU.434,VIMSS295228,1027950.0,Y,Y,Y,N,1.758,12.75333,0.346342453051324,8.14333,True,True,True,True,True,True,True,True,True,True
500,6,E,3,SMU_435,BsaI,Payload_2,Tag_1,Tag_140,396.0,24378926.0,SMU.435,VIMSS295229,1029580.0,Y,Y,N,?,1.726,12.25333,0.347033711933423,7.80333,True,True,True,True,True,True,True,True,True,True
501,6,F,3,SMU_436c,BbsI,Payload_3,Tag_96,Tag_106,397.0,24378927.0,SMU.436c,VIMSS295230,1027949.0,Y,Y,Y,N,1.786,12.00333,0.33625590061306,8.63333,True,True,True,True,True,True,True,True,True,True
502,6,G,3,SMU_437c,BsaI,Payload_1,Tag_15,Tag_29,398.0,,SMU.437c,VIMSS10942651,1027952.0,Y,Y,N,?,1.815,13.00333,0.333514325353737,9.19333,True,True,True,True,True,True,True,True,True,True
503,6,H,3,SMU_438c,BsaI,Payload_1,Tag_96,Tag_177,399.0,24378928.0,SMU.438c,VIMSS295231,1029346.0,Y,Y,N,?,1.8,12.75333,0.332110583624066,8.70333,True,True,True,True,True,True,True,True,True,True
505,6,B,4,SMU_439,BsaI,Payload_2,Tag_20,Tag_58,400.0,24378929.0,SMU.439,VIMSS295232,1027953.0,Y,Y,Y,N,1.837,14.25333,0.33795129095697,9.66333,True,True,True,True,True,True,True,True,True,True
506,6,C,4,SMU_440,BbsI,Payload_4,Tag_41,Tag_62,401.0,24378930.0,SMU.440,VIMSS295233,1029579.0,Y,Y,N,?,1.738,14.75333,0.311943167107591,9.25333,True,True,True,True,True,True,True,True,True,True
507,6,D,4,SMU_441,BsaI,Payload_2,Tag_27,Tag_182,402.0,24378931.0,SMU.441,VIMSS295234,1027951.0,N,N,Y,N,0.105,11.00333,3.03776947332303e-28,1.00333,False,False,False,True,False,False,False,False,False,False
508,6,E,4,SMU_442,BsaI,Payload_2,Tag_11,Tag_170,403.0,24378932.0,SMU.442,VIMSS295235,1027954.0,Y,Y,N,?,1.745,12.75333,0.342593052219622,8.47333,True,True,True,True,True,True,True,True,True,True
509,6,F,4,SMU_444,BsaI,Payload_2,Tag_79,Tag_102,404.0,24378933.0,SMU.444,VIMSS295236,1029581.0,?,Y,Y,N,1.778,11.50333,0.336839912087001,7.61333,False,True,True,True,True,True,False,True,True,True
510,6,G,4,SMU_445,PaqCI,Payload_8,Tag_87,Tag_134,405.0,24378934.0,SMU.445,VIMSS295237,1027904.0,?,N,Y,N,0.105,3.00333,1.6376721794981998e-12,1.00333,False,False,False,False,False,False,False,False,False,False
511,6,H,4,SMU_446,BsmBI/Esp3I,Payload_6,Tag_24,Tag_95,406.0,24378935.0,SMU.446,VIMSS295238,1027957.0,?,Y,N,Y,1.544,12.50333,0.32508867282639,7.25333,False,True,True,True,True,True,False,True,True,True
512,6,A,5,SMU_447,BsaI,Payload_2,Tag_19,Tag_118,407.0,24378936.0,SMU.447,VIMSS295239,1029601.0,Y,Y,N,?,1.775,14.75333,0.299156470997194,9.81333,True,True,True,True,True,True,True,True,True,True
513,6,B,5,SMU_448,BsaI,Payload_2,Tag_131,Tag_160,408.0,24378937.0,SMU.448,VIMSS295240,1027956.0,Y,Y,Y,N,1.751,14.00333,0.319282763232587,9.26333,True,True,True,True,True,True,True,True,True,True
515,6,D,5,SMU_449,BsaI,Payload_2,Tag_27,Tag_44,409.0,24378938.0,SMU.449,VIMSS295241,1027960.0,Y,Y,N,Y,1.782,13.75333,0.309711049619177,9.59333,True,True,True,True,True,True,True,True,True,True
516,6,E,5,SMU_450,BsaI,Payload_2,Tag_16,Tag_38,410.0,24378939.0,SMU.450,VIMSS295242,1029582.0,Y,Y,Y,N,1.824,13.25333,0.325176235511997,9.54333,True,True,True,True,True,True,True,True,True,True
517,6,F,5,SMU_451,BsaI,Payload_2,Tag_22,Tag_181,411.0,24378940.0,SMU.451,VIMSS295243,1027958.0,Y,Y,Y,N,1.846,12.75333,0.385338600363561,8.20333,True,True,True,True,True,True,True,True,True,True
518,6,G,5,SMU_453,BsaI,Payload_2,Tag_16,Tag_128,412.0,24378941.0,SMU.453,VIMSS295244,1027961.0,Y,Y,N,Y,1.336,20.00333,0.128525079832326,13.68333,True,True,True,True,True,True,True,True,True,True
519,6,H,5,SMU_454,BsaI,Payload_2,Tag_111,Tag_117,413.0,24378942.0,SMU.454,VIMSS295245,1029345.0,N,N,N,Y,0.096,4.50333,1.64071389599244e-17,1.00333,False,False,False,False,False,False,False,False,False,False
520,6,A,6,SMU_455,BsaI,Payload_2,Tag_43,Tag_80,414.0,24378943.0,SMU.455,VIMSS295246,1028367.0,N,N,Y,N,0.095,7.75333,6.89876038968211e-15,1.00333,False,False,False,True,False,False,False,False,False,False
521,6,B,6,SMU_456,BsaI,Payload_2,Tag_80,Tag_177,415.0,24378944.0,SMU.456,VIMSS295247,1027963.0,N,N,N,Y,0.102,6.75333,1.13662465372448e-19,1.00333,False,False,False,False,False,False,False,False,False,False
522,6,C,6,SMU_457,BsaI,Payload_2,Tag_23,Tag_85,416.0,24378945.0,SMU.457,VIMSS295248,1029356.0,Y,Y,Y,N,1.259,21.50333,0.255898461667649,9.05333,True,True,True,True,True,True,True,True,True,True
523,6,D,6,SMU_458,BsaI,Payload_2,Tag_53,Tag_172,417.0,24378946.0,SMU.458,VIMSS295249,1027959.0,Y,Y,N,Y,1.814,13.75333,0.348350096190996,10.37333,True,True,True,True,True,True,True,True,True,True
525,6,F,6,SMU_459,BsaI,Payload_2,Tag_47,Tag_103,418.0,24378947.0,SMU.459,VIMSS295250,1027964.0,Y,Y,Y,N,1.842,12.75333,0.339322608715307,9.05333,True,True,True,True,True,True,True,True,True,True
526,6,G,6,SMU_460,BsaI,Payload_2,Tag_66,Tag_74,419.0,24378948.0,SMU.460,VIMSS295251,1027962.0,Y,Y,Y,N,1.849,13.00333,0.339383086283011,9.08333,True,True,True,True,True,True,True,True,True,True
527,6,H,6,SMU_461,BsaI,Payload_2,Tag_117,Tag_130,420.0,24378949.0,SMU.461,VIMSS295252,1028058.0,Y,Y,N,?,1.76,13.75333,0.326841862352169,8.90333,True,True,True,True,True,True,True,True,True,True
528,6,A,7,SMU_462,BsaI,Payload_2,Tag_26,Tag_157,421.0,24378950.0,SMU.462,VIMSS295253,1027966.0,Y,Y,N,?,1.431,21.75333,0.207730564624105,17.69333,True,True,True,True,True,True,True,True,True,True
529,6,B,7,SMU_463,BsaI,Payload_2,Tag_1,Tag_109,422.0,24378951.0,SMU.463,VIMSS295254,1029596.0,Y,Y,N,?,1.389,13.50333,0.316407524624574,7.88333,True,True,True,True,True,True,True,True,True,True
531,6,D,7,SMU_464,BsaI,Payload_2,Tag_13,Tag_143,423.0,24378952.0,SMU.464,VIMSS295255,1029339.0,N,N,N,Y,0.102,5.25333,5.2524e-320,1.00333,False,False,False,False,False,False,False,False,False,False
532,6,E,7,SMU_465,BsaI,Payload_2,Tag_120,Tag_146,424.0,24378953.0,SMU.465,VIMSS295256,1027968.0,N,N,N,Y,0.104,2.50333,1.53077872973744e-21,1.00333,False,False,False,False,False,False,False,False,False,False
533,6,F,7,SMU_466,BbsI,Payload_4,Tag_46,Tag_97,425.0,24378954.0,SMU.466,VIMSS295257,1029338.0,Y,Y,Y,N,1.751,15.00333,0.312659657260275,9.11333,True,True,True,True,True,True,True,True,True,True
534,6,G,7,SMU_467,BbsI,Payload_3,Tag_158,Tag_162,426.0,,,,,N,N,N,?,0.105,4.25333,4.15987572082782e-23,1.00333,False,False,False,False,False,False,False,False,False,False
535,6,H,7,SMU_469,BsaI,Payload_1,Tag_54,Tag_164,427.0,,,,,N,N,N,?,0.096,5.75333,1.3052293281309401e-17,1.00333,False,False,False,False,False,False,False,False,False,False
536,6,A,8,SMU_470,BsaI,Payload_2,Tag_12,Tag_61,428.0,24378957.0,SMU.470,VIMSS295260,1029409.0,Y,Y,N,?,1.808,14.50333,0.340401046298247,9.83333,True,True,True,True,True,True,True,True,True,True
537,6,B,8,SMU_471,BsaI,Payload_2,Tag_38,Tag_47,429.0,24378958.0,SMU.471,VIMSS295261,1027965.0,N,N,N,Y,0.106,5.25333,3.62675467908791e-14,1.00333,False,False,False,False,False,False,False,False,False,False
539,6,D,8,SMU_472,BsaI,Payload_2,Tag_16,Tag_47,430.0,24378959.0,SMU.472,VIMSS295262,1027973.0,Y,Y,N,Y,1.754,15.75333,0.286997883569374,10.60333,True,True,True,True,True,True,True,True,True,True
540,6,E,8,SMU_473,BsaI,Payload_2,Tag_156,Tag_172,431.0,24378960.0,SMU.473,VIMSS295263,1029591.0,Y,Y,Y,N,1.753,15.75333,0.307155429084064,10.68333,True,True,True,True,True,True,True,True,True,True
541,6,F,8,SMU_474,BsaI,Payload_1,Tag_117,Tag_170,432.0,,,,,Y,Y,N,?,1.836,14.25333,0.334243595082199,10.20333,True,True,True,True,True,True,True,True,True,True
542,6,G,8,SMU_475,BsaI,Payload_2,Tag_127,Tag_188,433.0,24378962.0,SMU.475,VIMSS295265,1027977.0,Y,Y,Y,N,1.836,15.50333,0.350069059337356,10.56333,True,True,True,True,True,True,True,True,True,True
544,6,A,9,SMU_478,BsaI,Payload_2,Tag_70,Tag_149,434.0,24378963.0,SMU.478,VIMSS295266,1029597.0,N,N,N,?,0.098,2.75333,4.31886103249746e-22,1.00333,False,False,False,False,False,False,False,False,False,False
545,6,B,9,SMU_479,BsaI,Payload_2,Tag_35,Tag_109,435.0,24378964.0,SMU.479,VIMSS295267,1027976.0,Y,Y,N,?,1.197,21.75333,0.297113360138713,5.47333,True,True,True,True,True,True,True,True,True,True
546,6,C,9,SMU_480,BsaI,Payload_2,Tag_67,Tag_134,436.0,24378965.0,SMU.480,VIMSS295268,1027979.0,Y,Y,Y,N,1.49,14.75333,0.230214233644843,7.96333,True,True,True,True,True,True,True,True,True,True
547,6,D,9,SMU_481,BsaI,Payload_2,Tag_80,Tag_141,437.0,24378966.0,SMU.481,VIMSS295269,1029600.0,N,N,N,Y,0.109,3.25333,5.05215172155353e-27,1.00333,False,False,False,False,False,False,False,False,False,False
548,6,E,9,SMU_482,BsaI,Payload_2,Tag_67,Tag_75,438.0,24378967.0,SMU.482,VIMSS295270,1027978.0,Y,Y,Y,N,1.369,18.75333,0.209347361706037,8.69333,True,True,True,True,True,True,True,True,True,True
549,6,F,9,SMU_483,BsaI,Payload_2,Tag_28,Tag_97,439.0,24378968.0,SMU.483,VIMSS295271,1027981.0,Y,Y,Y,N,1.261,22.75333,0.231181449378997,10.89333,True,True,True,True,True,True,True,True,True,True
550,6,G,9,SMU_484,BsaI,Payload_2,Tag_55,Tag_111,440.0,24378969.0,SMU.484,VIMSS295272,1029535.0,Y,Y,Y,N,1.516,15.00333,0.345458044436958,9.00333,True,True,True,True,True,True,True,True,True,True
552,6,A,10,SMU_485,BsaI,Payload_2,Tag_12,Tag_77,441.0,24378970.0,SMU.485,VIMSS295273,1027980.0,Y,Y,Y,N,1.333,15.75333,0.299581311272902,9.63333,True,True,True,True,True,True,True,True,True,True
553,6,B,10,SMU_486,BsaI,Payload_2,Tag_164,Tag_187,442.0,24378971.0,SMU.486,VIMSS295274,1027983.0,Y,Y,N,?,1.263,9.75333,0.299235364742044,8.21333,True,True,True,True,True,True,True,True,True,True
554,6,C,10,SMU_487,BsaI,Payload_2,Tag_51,Tag_81,443.0,24378972.0,SMU.487,VIMSS295275,1029476.0,Y,Y,Y,N,1.2,11.00333,0.280122074297668,9.35333,True,True,True,True,True,True,True,True,True,True
555,6,D,10,SMU_488,BsmBI/Esp3I,Payload_6,Tag_122,Tag_134,444.0,24378973.0,SMU.488,VIMSS295276,1027972.0,Y,Y,Y,N,1.766,12.50333,0.319432132125253,8.31333,True,True,True,True,True,True,True,True,True,True
556,6,E,10,SMU_489,BsaI,Payload_2,Tag_167,Tag_169,445.0,24378974.0,SMU.489,VIMSS295277,1027985.0,Y,Y,Y,N,1.798,12.25333,0.33153059882048,8.12333,True,True,True,True,True,True,True,True,True,True
557,6,F,10,SMU_490,BsaI,Payload_1,Tag_102,Tag_159,446.0,,,,,Y,Y,Y,N,1.859,13.00333,0.32619653370971,9.42333,True,True,True,True,True,True,True,True,True,True
558,6,G,10,SMU_491,BsaI,Payload_2,Tag_60,Tag_80,447.0,24378976.0,SMU.491,VIMSS295279,1027982.0,Y,Y,Y,N,1.84,13.50333,0.335398516967729,9.47333,True,True,True,True,True,True,True,True,True,True
560,6,A,11,SMU_493,BsaI,Payload_2,Tag_84,Tag_125,448.0,24378977.0,SMU.493,VIMSS295280,1027988.0,Y,Y,Y,N,1.842,13.50333,0.339630561584658,9.17333,True,True,True,True,True,True,True,True,True,True
561,6,B,11,SMU_494,BsaI,Payload_2,Tag_36,Tag_51,449.0,24378978.0,SMU.494,VIMSS295281,1029527.0,Y,Y,Y,N,1.843,12.75333,0.342149885685016,8.84333,True,True,True,True,True,True,True,True,True,True
562,6,C,11,SMU_495,BsaI,Payload_2,Tag_75,Tag_120,450.0,24378979.0,SMU.495,VIMSS295282,1027986.0,Y,Y,Y,N,1.847,13.00333,0.330035939742919,9.28333,True,True,True,True,True,True,True,True,True,True
564,6,E,11,SMU_496,BsaI,Payload_1,Tag_12,Tag_35,451.0,,,,,Y,Y,N,?,1.831,11.50333,0.344006723482414,8.01333,True,True,True,True,True,True,True,True,True,True
565,6,F,11,SMU_497c,BbsI,Payload_3,Tag_88,Tag_192,452.0,24378981.0,SMU.497c,VIMSS295284,1029589.0,Y,Y,N,?,1.814,13.00333,0.330273610240917,9.16333,True,True,True,True,True,True,True,True,True,True
566,6,G,11,SMU_498,BsaI,Payload_2,Tag_115,Tag_133,453.0,24378982.0,SMU.498,VIMSS295285,1027989.0,Y,Y,N,Y,1.832,13.25333,0.337130565112471,9.27333,True,True,True,True,True,True,True,True,True,True
567,6,H,11,SMU_499,BsaI,Payload_2,Tag_67,Tag_74,454.0,24378983.0,SMU.499,VIMSS295286,1027992.0,Y,Y,N,?,1.788,13.50333,0.35004367785944,8.85333,True,True,True,True,True,True,True,True,True,True
568,6,A,12,SMU_500,BsaI,Payload_2,Tag_29,Tag_155,455.0,24378984.0,SMU.500,VIMSS295287												,1029501.0,Y,Y,Y,N,1.795,14.00333,0.332174483419648,8.96333,True,True,True,True,True,True,True,True,True,True
569,6,B,12,SMU_501,BsaI,Payload_2,Tag_113,Tag_178,456.0,24378985.0,SMU.501,VIMSS295288,1027991.0,Y,Y,Y,N,1.815,12.50333,0.330146953218927,8.57333,True,True,True,True,True,True,True,True,True,True
570,6,C,12,SMU_502,BsaI,Payload_2,Tag_41,Tag_57,457.0,24378986.0,SMU.502,VIMSS295289,1027995.0,Y,Y,N,?,1.79,12.50333,0.343043051729754,8.31333,True,True,True,True,True,True,True,True,True,True
571,6,D,12,SMU_503c,BsaI,Payload_1,Tag_112,Tag_162,458.0,24378987.0,SMU.503c,VIMSS295290,1029363.0,Y,Y,N,?,1.824,12.75333,0.350745265024357,8.37333,True,True,True,True,True,True,True,True,True,True
573,6,F,12,SMU_504,BsaI,Payload_2,Tag_17,Tag_56,459.0,24378988.0,SMU.504,VIMSS295291,1027994.0,N,N,N,?,0.101,18.75333,2.22876500351457e-17,1.00333,False,False,False,True,False,False,False,False,False,False
574,6,G,12,SMU_505,BsaI,Payload_2,Tag_127,Tag_145,460.0,24378989.0,SMU.505,VIMSS295292,1027997.0,Y,Y,Y,N,1.819,13.00333,0.333087047815991,9.31333,True,True,True,True,True,True,True,True,True,True
575,6,H,12,SMU_506,BsaI,Payload_2,Tag_9,Tag_96,461.0,24378990.0,SMU.506,VIMSS295293,1029358.0,Y,Y,N,?,1.772,12.75333,0.351468455964565,8.18333,True,True,True,True,True,True,True,True,True,True
577,7,B,1,SMU_507,BbsI,Payload_4,Tag_33,Tag_132,462.0,24378991.0,SMU.507,VIMSS295294,1027996.0,Y,Y,N,Y,1.744,12.50333,0.372934906146348,7.87333,True,True,True,True,True,True,True,True,True,True
578,7,C,1,SMU_508,BbsI,Payload_4,Tag_9,Tag_35,463.0,24378992.0,SMU.508,VIMSS295295,1027999.0,Y,Y,Y,N,1.806,12.75333,0.349743599596474,8.84333,True,True,True,True,True,True,True,True,True,True
579,7,D,1,SMU_509,BsaI,Payload_2,Tag_4,Tag_143,464.0,24378993.0,SMU.509,VIMSS295296,1029392.0,Y,Y,Y,N,1.775,13.25333,0.359692964624019,8.44333,True,True,True,True,True,True,True,True,True,True
580,7,E,1,SMU_510c,BsaI,Payload_1,Tag_25,Tag_39,465.0,24378994.0,SMU.510c,VIMSS295297,1027998.0,Y,Y,Y,N,1.766,14.50333,0.338053576940998,9.02333,True,True,True,True,True,True,True,True,True,True
581,7,F,1,SMU_512c,BsaI,Payload_1,Tag_132,Tag_140,466.0,24378995.0,SMU.512c,VIMSS295298,1028001.0,Y,Y,N,?,1.795,13.00333,0.35203250001369,8.88333,True,True,True,True,True,True,True,True,True,True
583,7,H,1,SMU_513,BsmBI/Esp3I,Payload_6,Tag_31,Tag_47,467.0,24378996.0,SMU.513,VIMSS295299,1029459.0,Y,Y,N,?,1.693,13.75333,0.33492330078911,8.75333,True,True,True,True,True,True,True,True,True,True
585,7,B,2,SMU_514,BsmBI/Esp3I,Payload_6,Tag_40,Tag_173,468.0,24378997.0,SMU.514,VIMSS295300,1028000.0,Y,Y,N,?,1.824,13.75333,0.344818810999079,9.37333,True,True,True,True,True,True,True,True,True,True
586,7,C,2,SMU_515,BsaI,Payload_2,Tag_64,Tag_84,469.0,24378998.0,SMU.515,VIMSS295301,1028002.0,Y,Y,Y,N,1.796,13.50333,0.35288755982003,9.51333,True,True,True,True,True,True,True,True,True,True
588,7,E,2,SMU_516,BsaI,Payload_2,Tag_134,Tag_136,470.0,24378999.0,SMU.516,VIMSS295302,1029343.0,N,N,N,Y,0.106,6.75333,1.16489178222284e-19,1.00333,False,False,False,False,False,False,False,False,False,False
589,7,F,2,SMU_517,BsaI,Payload_2,Tag_38,Tag_153,471.0,24379000.0,SMU.517,VIMSS295303,1027832.0,N,N,Y,N,0.108,6.75333,1.15013944595007e-15,1.00333,False,False,False,False,False,False,False,False,False,False
590,7,G,2,SMU_518,BsaI,Payload_2,Tag_154,Tag_159,472.0,24379001.0,SMU.518,VIMSS295304,1028004.0,Y,Y,N,?,1.811,12.50333,0.355036963825998,9.20333,True,True,True,True,True,True,True,True,True,True
591,7,H,2,SMU_520,BsaI,Payload_2,Tag_69,Tag_88,473.0,24379002.0,SMU.520,VIMSS295305,1029560.0,Y,Y,N,Y,1.585,13.00333,0.338165530883648,8.32333,True,True,True,True,True,True,True,True,True,True
592,7,A,3,SMU_521,BsaI,Payload_2,Tag_103,Tag_154,474.0,24379003.0,SMU.521,VIMSS295306,1028003.0,Y,Y,Y,N,1.807,13.00333,0.370481038650479,8.49333,True,True,True,True,True,True,True,True,True,True
593,7,B,3,SMU_522,BsaI,Payload_2,Tag_19,Tag_123,475.0,24379004.0,SMU.522,VIMSS295307,1028006.0,Y,Y,Y,N,1.832,12.25333,0.363728284040089,9.16333,True,True,True,True,True,True,True,True,True,True
594,7,C,3,SMU_523,BsaI,Payload_2,Tag_86,Tag_153,476.0,24379005.0,SMU.523,VIMSS295308,1028005.0,Y,Y,Y,N,1.815,13.75333,0.360687162538149,9.43333,True,True,True,True,True,True,True,True,True,True
595,7,D,3,SMU_524,BsaI,Payload_2,Tag_128,Tag_161,477.0,24379006.0,SMU.524,VIMSS295309,1029472.0,Y,Y,Y,N,1.79,13.75333,0.369781814405422,9.27333,True,True,True,True,True,True,True,True,True,True
596,7,E,3,SMU_525,BsaI,Payload_2,Tag_47,Tag_128,478.0,24379007.0,SMU.525,VIMSS295310,1028008.0,Y,Y,N,?,1.812,13.75333,0.351444261337889,9.29333,True,True,True,True,True,True,True,True,True,True
597,7,F,3,SMU_526c,BsaI,Payload_1,Tag_34,Tag_54,479.0,24379008.0,SMU.526c,VIMSS295311,1029593.0,Y,Y,Y,N,1.8,13.75333,0.347094152474286,8.91333,True,True,True,True,True,True,True,True,True,True
599,7,H,3,SMU_527,BsaI,Payload_2,Tag_16,Tag_185,480.0,24379009.0,SMU.527,VIMSS295312,1028007.0,Y,Y,Y,N,1.787,14.25333,0.354568436347503,9.06333,True,True,True,True,True,True,True,True,True,True
600,7,A,4,SMU_528c,BsaI,Payload_1,Tag_91,Tag_124,481.0,24379010.0,SMU.528c,VIMSS295313,1028010.0,Y,Y,Y,N,1.778,11.75333,0.344930823832558,8.10333,True,True,True,True,True,True,True,True,True,True
601,7,B,4,SMU_529,BsaI,Payload_2,Tag_153,Tag_185,482.0,24379011.0,SMU.529,VIMSS295314,1029430.0,Y,Y,N,Y,1.812,14.50333,0.327659271023779,9.38333,True,True,True,True,True,True,True,True,True,True
602,7,C,4,SMU_530c,BsaI,Payload_1,Tag_9,Tag_171,483.0,24379012.0,SMU.530c,VIMSS295315,1028009.0,Y,Y,N,?,1.683,12.50333,0.329821705410717,8.32333,True,True,True,True,True,True,True,True,True,True
604,7,E,4,SMU_531,BsaI,Payload_2,Tag_93,Tag_188,484.0,24379013.0,SMU.531,VIMSS295316,1028013.0,Y,Y,Y,N,1.666,12.00333,0.325195237144245,7.64333,True,True,True,True,True,True,True,True,True,True
605,7,F,4,SMU_532,BsaI,Payload_2,Tag_68,Tag_173,485.0,24379014.0,SMU.532,VIMSS295317,1029382.0,Y,Y,Y,N,1.746,12.50333,0.31802642856867,7.40333,True,True,True,True,True,True,True,True,True,True
606,7,G,4,SMU_533,BbsI,Payload_4,Tag_114,Tag_151,486.0,24379015.0,SMU.533,VIMSS295318,1027987.0,Y,Y,Y,N,1.802,13.75333,0.327205749749697,9.11333,True,True,True,True,True,True,True,True,True,True
607,7,H,4,SMU_534,BsaI,Payload_2,Tag_51,Tag_121,487.0,24379016.0,SMU.534,VIMSS295319,1028014.0,Y,Y,Y,N,1.727,14.00333,0.33511218582172,9.10333,True,True,True,True,True,True,True,True,True,True
608,7,A,5,SMU_535,BsaI,Payload_2,Tag_93,Tag_106,488.0,24379017.0,SMU.535,VIMSS295320,1027902.0,Y,Y,Y,N,1.843,13.50333,0.343320101798617,9.15333,True,True,True,True,True,True,True,True,True,True
609,7,B,5,SMU_536,BbsI,Payload_4,Tag_126,Tag_188,489.0,24379018.0,SMU.536,VIMSS295321,1028012.0,Y,Y,Y,N,1.881,13.00333,0.346216329481468,8.94333,True,True,True,True,True,True,True,True,True,True
610,7,C,5,SMU_537,BbsI,Payload_4,Tag_53,Tag_170,490.0,24379019.0,SMU.537,VIMSS295322,1028016.0,Y,Y,Y,N,1.835,13.00333,0.339013700380125,8.54333,True,True,True,True,True,True,True,True,True,True
611,7,D,5,SMU_538,BsaI,Payload_2,Tag_128,Tag_192,491.0,24379020.0,SMU.538,VIMSS295323,1029455.0,Y,Y,Y,N,1.743,12.75333,0.358164330255306,8.12333,True,True,True,True,True,True,True,True,True,True
613,7,F,5,SMU_539c,BsaI,Payload_1,Tag_4,Tag_77,492.0,24379021.0,SMU.539c,VIMSS295324,1028015.0,Y,Y,N,?,1.824,12.50333,0.33327773652147,8.84333,True,True,True,True,True,True,True,True,True,True
614,7,G,5,SMU_540,BsaI,Payload_2,Tag_73,Tag_135,493.0,24379022.0,SMU.540,VIMSS295325,1028018.0,N,N,Y,N,0.109,4.00333,1.07704727884139e-13,1.00333,False,False,False,False,False,False,False,False,False,False
616,7,A,6,SMU_541,BsaI,Payload_2,Tag_43,Tag_144,494.0,24379023.0,SMU.541,VIMSS295326,1029587.0,Y,Y,N,?,1.779,14.50333,0.332710519361445,9.82333,True,True,True,True,True,True,True,True,True,True
617,7,B,6,SMU_542,BsaI,Payload_2,Tag_16,Tag_57,495.0,24379024.0,SMU.542,VIMSS295327,1028017.0,Y,Y,Y,N,1.783,14.00333,0.34550572116972,9.00333,True,True,True,True,True,True,True,True,True,True
618,7,C,6,SMU_543,BsaI,Payload_2,Tag_41,Tag_68,496.0,24379025.0,SMU.543,VIMSS295328,1028020.0,Y,Y,Y,N,1.817,11.75333,0.340735360562648,8.33333,True,True,True,True,True,True,True,True,True,True
619,7,D,6,SMU_545,BsaI,Payload_2,Tag_115,Tag_174,497.0,24379026.0,SMU.545,VIMSS295329,1029585.0,Y,Y,Y,N,1.822,12.50333,0.328116935625151,8.99333,True,True,True,True,True,True,True,True,True,True
620,7,E,6,SMU_546,BbsI,Payload_4,Tag_45,Tag_59,498.0,24379027.0,SMU.546,VIMSS295330,1028019.0,Y,Y,N,?,1.756,14.50333,0.298758835454567,10.45333,True,True,True,True,True,True,True,True,True,True
621,7,F,6,SMU_547,BbsI,Payload_4,Tag_20,Tag_177,499.0,24379028.0,SMU.547,VIMSS295331,1028022.0,Y,Y,Y,N,1.815,16.25333,0.263896460710225,11.56333,True,True,True,True,True,True,True,True,True,True
622,7,G,6,SMU_548,BbsI,Payload_4,Tag_9,Tag_105,500.0,24379029.0,SMU.548,VIMSS295332,1029595.0,N,N,Y,N,0.108,4.00333,2.2291689663952302e-24,1.00333,False,False,False,False,False,False,False,False,False,False
